player_id,player_display_name,season,games,overall,round,pick,height,weight,pre_draft_ranking,pre_draft_position_ranking,pre_draft_grade,carries_pg,rushing_yards_pg,rushing_tds_pg,receptions_pg,receiving_yards_pg,receiving_tds_pg,fumble_recovery_own_pg,rushing_fumbles_lost_pg,rushing_fumbles_pg,target_fp_ppr,target_games,college_flag
00-0030422,Dion Sims,2016,14,106,4,9,77,262,146,7,61,0,0,0,2.21428571428571,20.7142857142857,0.285714285714286,0,0,0,3.25,12,0
00-0030422,Dion Sims,2017,12,106,4,9,77,262,146,7,61,0,0,0,1.25,15,0.0833333333333333,0,0,0,0.966666666666667,3,0
00-0030443,Levine Toilolo,2013,10,133,4,36,80,260,155,9,59,0,0,0,1.1,5.5,0.2,0,0,0,4.32,15,0
00-0030443,Levine Toilolo,2014,15,133,4,36,80,260,155,9,59,0,0,0,2.06666666666667,15.8666666666667,0.133333333333333,0.0666666666666667,0,0,1.21818181818182,11,0
00-0030443,Levine Toilolo,2015,11,133,4,36,80,260,155,9,59,0,0,0,0.636363636363636,4,0,0,0,0,3.83333333333333,15,0
00-0030443,Levine Toilolo,2016,15,133,4,36,80,260,155,9,59,0,0,0,1.06666666666667,19.6666666666667,0.133333333333333,0,0,0,2.7,12,0
00-0030443,Levine Toilolo,2017,12,133,4,36,80,260,155,9,59,0,0,0,1.08333333333333,11.1666666666667,0.0833333333333333,0.0833333333333333,0,0,4.84545454545455,11,0
00-0030443,Levine Toilolo,2018,11,133,4,36,80,260,155,9,59,0,0,0,1.90909090909091,23.9090909090909,0.0909090909090909,0,0,0,1,3,0
00-0030443,Levine Toilolo,2019,3,133,4,36,80,260,155,9,59,0,0,0,0.666666666666667,3.33333333333333,0,0,0,0,1.37142857142857,7,0
00-0030470,Vance McDonald,2013,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.818181818181818,12,0,0,0,0,0.75,4,0
00-0030470,Vance McDonald,2014,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,7.5,0,0,0,0,5.75714285714286,14,0
00-0030470,Vance McDonald,2015,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.14285714285714,23.2857142857143,0.214285714285714,0.0714285714285714,0,0,8.71,10,0
00-0030470,Vance McDonald,2016,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.4,39.1,0.4,0,0,0,5.45454545454545,11,0
00-0030470,Vance McDonald,2017,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.18181818181818,27.2727272727273,0.0909090909090909,0,0,0,8.86666666666667,15,0
00-0030470,Vance McDonald,2018,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.33333333333333,40.6666666666667,0.266666666666667,0,0,0,5.96428571428571,14,0
00-0030470,Vance McDonald,2019,14,NA,NA,NA,NA,NA,NA,NA,NA,0.0714285714285714,0.142857142857143,0,2.71428571428571,19.5,0.214285714285714,0,0,0,2.26363636363636,11,0
00-0030472,Jordan Reed,2013,9,85,3,23,75,236,116,6,69,0.111111111111111,2,0,5,55.4444444444444,0.333333333333333,0,0,0,8.59090909090909,11,0
00-0030472,Jordan Reed,2014,11,85,3,23,75,236,116,6,69,0,0,0,4.54545454545455,42.2727272727273,0,0.0909090909090909,0,0,18.08,15,0
00-0030472,Jordan Reed,2015,15,85,3,23,75,236,116,6,69,0,0,0,6.4,71.4666666666667,0.8,0,0,0,14.05,12,0
00-0030472,Jordan Reed,2016,12,85,3,23,75,236,116,6,69,0,0,0,5.5,57.1666666666667,0.5,0,0,0,10.0166666666667,6,0
00-0030472,Jordan Reed,2017,6,85,3,23,75,236,116,6,69,0,0,0,4.5,35.1666666666667,0.333333333333333,0.333333333333333,0,0,9.21538461538462,13,0
00-0030506,Travis Kelce,2014,16,63,3,1,77,255,61,4,80,0,0,0,4.1875,53.875,0.3125,0.0625,0,0,12.1444444444444,18,0
00-0030506,Travis Kelce,2015,18,63,3,1,77,255,61,4,80,0,0,0,4.77777777777778,57,0.277777777777778,0,0,0,13.8647058823529,17,0
00-0030506,Travis Kelce,2016,17,63,3,1,77,255,61,4,80,0.0588235294117647,-0.294117647058824,0,5.29411764705882,70.7058823529412,0.235294117647059,0,0,0,15.63125,16,0
00-0030506,Travis Kelce,2017,16,63,3,1,77,255,61,4,80,0.125,0.4375,0,5.4375,69,0.5625,0,0,0,17.9833333333333,18,0
00-0030506,Travis Kelce,2018,18,63,3,1,77,255,61,4,80,0,0,0,6.27777777777778,81.5,0.611111111111111,0,0,0,16.7473684210526,19,0
00-0030506,Travis Kelce,2019,19,63,3,1,77,255,61,4,80,0.105263157894737,0.315789473684211,0.0526315789473684,6.10526315789474,75.5789473684211,0.473684210526316,0,0,0,22.0977777777778,18,0
00-0030506,Travis Kelce,2020,18,63,3,1,77,255,61,4,80,0,0,0,7.55555555555556,98.6666666666667,0.777777777777778,0,0,0,17.7778947368421,19,0
00-0030506,Travis Kelce,2021,19,63,3,1,77,255,61,4,80,0.105263157894737,0.157894736842105,0.0526315789473684,6.05263157894737,74.9473684210526,0.631578947368421,0,0,0,19.65,20,0
00-0030506,Travis Kelce,2022,20,63,3,1,77,255,61,4,80,0.1,0.25,0,6.85,79.75,0.8,0,0,0,16.0736842105263,19,0
00-0030506,Travis Kelce,2023,19,63,3,1,77,255,61,4,80,0.0526315789473684,0.263157894736842,0,6.57894736842105,70.4736842105263,0.421052631578947,0,0,0,12.2052631578947,19,0
00-0030506,Travis Kelce,2024,19,63,3,1,77,255,61,4,80,0.0526315789473684,0.0526315789473684,0,5.78947368421053,52.5263157894737,0.210526315789474,0,0,0,11.3647058823529,17,0
00-0030514,Mychal Rivera,2013,16,184,6,16,75,242,239,15,45,0,0,0,2.375,25.4375,0.25,0.0625,0,0,8.3375,16,0
00-0030514,Mychal Rivera,2014,16,184,6,16,75,242,239,15,45,0,0,0,3.625,33.375,0.25,0,0,0,4.4,15,0
00-0030514,Mychal Rivera,2015,15,184,6,16,75,242,239,15,45,0,0,0,2.13333333333333,18.6666666666667,0.0666666666666667,0.0666666666666667,0,0,4.57272727272727,11,0
00-0030544,Gavin Escobar,2013,9,47,2,15,78,254,59,3,81,0,0,0,1,14.8888888888889,0.222222222222222,0.111111111111111,0,0,3.34615384615385,13,0
00-0030544,Gavin Escobar,2014,13,47,2,15,78,254,59,3,81,0,0,0,0.692307692307692,8.07692307692308,0.307692307692308,0,0,0,2.3,8,0
00-0030544,Gavin Escobar,2015,8,47,2,15,78,254,59,3,81,0,0,0,1,8,0.125,0,0,0,1.85714285714286,7,0
00-0030549,Tyler Eifert,2013,16,21,1,21,78,250,13,1,93,0,0,0,2.4375,27.8125,0.125,0,0,0,6.7,1,0
00-0030549,Tyler Eifert,2014,1,21,1,21,78,250,13,1,93,0,0,0,3,37,0,0,0,0,14.45,14,0
00-0030549,Tyler Eifert,2015,14,21,1,21,78,250,13,1,93,0,0,0,4.07142857142857,48.0714285714286,0.928571428571429,0.0714285714285714,0,0,12.3,8,0
00-0030549,Tyler Eifert,2016,8,21,1,21,78,250,13,1,93,0,0,0,3.625,49.25,0.625,0,0,0,4.3,2,0
00-0030549,Tyler Eifert,2017,2,21,1,21,78,250,13,1,93,0,0,0,2,23,0,0,0,0,9.725,4,0
00-0030549,Tyler Eifert,2018,4,21,1,21,78,250,13,1,93,0,0,0,3.75,44.75,0.25,0,0,0,6.6625,16,0
00-0030549,Tyler Eifert,2019,16,21,1,21,78,250,13,1,93,0,0,0,2.6875,27.25,0.1875,0,0,0,5.52666666666667,15,0
00-0030710,Trey Burton,2014,6,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1.66666666666667,0,0,0,0,0,0,0,0.7,12,0
00-0030710,Trey Burton,2015,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,4.5,0,0,0,0,5.40714285714286,14,0
00-0030710,Trey Burton,2016,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.64285714285714,23.3571428571429,0.0714285714285714,0,0,0,5.06117647058824,17,0
00-0030710,Trey Burton,2017,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.41176470588235,15.2941176470588,0.294117647058824,0,0,0,9.19375,16,0
00-0030710,Trey Burton,2018,16,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,0.125,0,3.375,35.5625,0.375,0,0,0,2.8,8,0
00-0030710,Trey Burton,2019,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.75,10.5,0,0,0,0,6.9,13,0
00-0030758,Justin Perillo,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.83333333333333,17,0.166666666666667,0,0,0,1.875,4,0
00-0030780,Ryan Hewitt,2014,9,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0,0,1.44444444444444,13.6666666666667,0,0,0,0,1.98888888888889,9,0
00-0030780,Ryan Hewitt,2015,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.888888888888889,11,0,0,0,0,0.825,4,0
00-0030780,Ryan Hewitt,2016,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,3.25,0,0,0,0,1.05,4,0
00-0030780,Ryan Hewitt,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,5.5,0,0,0,0,1.42,5,0
00-0030806,Nic Jacobs,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,2.28571428571429,0.142857142857143,0,0,0,0.4,4,0
00-0030832,Asante Cleveland,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1.1,1,0
00-0030992,Crockett Gillmore,2014,11,99,3,35,78,260,165,7,54,0,0,0,1.09090909090909,13.7272727272727,0.181818181818182,0,0,0,9.82,10,0
00-0030992,Crockett Gillmore,2015,10,99,3,35,78,260,165,7,54,0,0,0,3.3,41.2,0.4,0,0,0,4.22,5,0
00-0031035,Xavier Grimble,2016,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.375,14.75,0.25,0,0,0,1.57777777777778,9,0
00-0031035,Xavier Grimble,2017,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.555555555555556,3.55555555555556,0.111111111111111,0,0,0,1.575,8,0
00-0031035,Xavier Grimble,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.75,10.75,0,0,0,0,0.65,2,0
00-0031044,Troy Niklas,2014,4,52,2,20,79,270,59,4,79,0,0,0,0.75,9.5,0,0,0,0,3.86,5,0
00-0031044,Troy Niklas,2015,5,52,2,20,79,270,59,4,79,0,0,0,0.8,6.6,0.4,0.2,0,0,0.333333333333333,3,0
00-0031044,Troy Niklas,2016,3,52,2,20,79,270,59,4,79,0,0,0,0.333333333333333,0,0,0,0,0,2.74545454545455,11,0
00-0031167,Scott Simonson,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,1,0
00-0031167,Scott Simonson,2018,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.9,8.6,0.1,0,0,0,1.03333333333333,3,0
00-0031260,Logan Thomas,2017,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.33333333333333,12,0.166666666666667,0,0,0,2.25555555555556,9,0
00-0031260,Logan Thomas,2018,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.33333333333333,8.55555555555556,0,0,0,0,2.62,15,0
00-0031260,Logan Thomas,2019,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.06666666666667,11.5333333333333,0.0666666666666667,0,0,0,11.1188235294118,17,0
00-0031260,Logan Thomas,2020,17,NA,NA,NA,NA,NA,NA,NA,NA,0.176470588235294,0.294117647058824,0,4.52941176470588,43.7647058823529,0.352941176470588,0.0588235294117647,0,0,10.72,5,0
00-0031260,Logan Thomas,2021,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.6,39.2,0.6,0.2,0,0,5.94615384615385,13,0
00-0031260,Logan Thomas,2022,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,24.8461538461538,0.0769230769230769,0,0,0,7.925,16,0
00-0031273,Cameron Brate,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,17,0,0,0,0,5.81666666666667,12,0
00-0031273,Cameron Brate,2015,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.91666666666667,24,0.25,0,0,0,11.4,15,0
00-0031273,Cameron Brate,2016,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.8,44,0.533333333333333,0,0,0,8.94375,16,0
00-0031273,Cameron Brate,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,36.9375,0.375,0,0,0,6.19333333333333,15,0
00-0031273,Cameron Brate,2018,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,19.2666666666667,0.4,0.0666666666666667,0,0,6.50714285714286,14,0
00-0031273,Cameron Brate,2019,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.57142857142857,22.2142857142857,0.285714285714286,0,0,0,6.21764705882353,17,0
00-0031273,Cameron Brate,2020,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.47058823529412,26.8823529411765,0.176470588235294,0.0588235294117647,0,0,4.79444444444444,18,0
00-0031273,Cameron Brate,2021,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.88888888888889,15.7222222222222,0.222222222222222,0,0,0,4.52,10,0
00-0031299,Jordan Matthews,2014,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.1875,54.5,0.5,0,0,0,14.41875,16,0
00-0031299,Jordan Matthews,2015,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.3125,62.3125,0.5,0,0,0,12.2428571428571,14,0
00-0031299,Jordan Matthews,2016,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.21428571428571,57.4285714285714,0.214285714285714,0,0,0,5.72,10,0
00-0031299,Jordan Matthews,2017,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.5,28.2,0.1,0,0,0,6.05833333333333,12,0
00-0031299,Jordan Matthews,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.75,28.0833333333333,0.25,0,0,0,3.65,2,0
00-0031302,C.J. Fiedorowicz,2014,8,65,3,1,78,265,76,5,72,0,0,0,0.5,3.5,0.125,0,0,0,2.58666666666667,15,0
00-0031302,C.J. Fiedorowicz,2015,15,65,3,1,78,265,76,5,72,0,0,0,1.2,11.2,0.0666666666666667,0,0,0,8.94117647058824,17,0
00-0031302,C.J. Fiedorowicz,2016,17,65,3,1,78,265,76,5,72,0,0,0,3.47058823529412,37.0588235294118,0.294117647058824,0,0,0,5.34,5,0
00-0031384,Richard Rodgers,2014,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,18.2,0.2,0.0666666666666667,0,0,9.59444444444444,18,0
00-0031384,Richard Rodgers,2015,18,NA,NA,NA,NA,NA,NA,NA,NA,0.0555555555555556,0.611111111111111,0,3.61111111111111,31.4444444444444,0.444444444444444,0.0555555555555556,0,0,4.96875,16,0
00-0031384,Richard Rodgers,2016,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.9375,19.0625,0.1875,0,0,0,3.4,10,0
00-0031384,Richard Rodgers,2017,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.2,16,0.1,0,0,0,0.85,2,0
00-0031384,Richard Rodgers,2020,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,43.125,0.25,0,0,0,3.1,1,0
00-0031384,Richard Rodgers,2021,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,11,0,0,0,0,0.466666666666667,3,0
00-0031387,Eric Ebron,2014,13,10,1,10,76,250,11,1,92,0,0,0,2.15384615384615,20.6923076923077,0.0769230769230769,0,0,0,9.33571428571429,14,0
00-0031387,Eric Ebron,2015,14,10,1,10,76,250,11,1,92,0,0,0,3.35714285714286,38.3571428571429,0.357142857142857,0,0,0,10.6071428571429,14,0
00-0031387,Eric Ebron,2016,14,10,1,10,76,250,11,1,92,0.0714285714285714,0.0714285714285714,0.0714285714285714,4.5,52.4285714285714,0.0714285714285714,0,0,0,8.275,16,0
00-0031387,Eric Ebron,2017,16,10,1,10,76,250,11,1,92,0,0,0,3.3125,35.875,0.25,0,0,0,13.55,18,0
00-0031387,Eric Ebron,2018,18,10,1,10,76,250,11,1,92,0.166666666666667,-0.444444444444444,0.0555555555555556,4.11111111111111,45.9444444444444,0.777777777777778,0,0.0555555555555556,0.0555555555555556,7.86363636363636,11,0
00-0031387,Eric Ebron,2019,11,10,1,10,76,250,11,1,92,0,0,0,2.81818181818182,34.0909090909091,0.272727272727273,0,0,0,10.0625,16,0
00-0031387,Eric Ebron,2020,16,10,1,10,76,250,11,1,92,0,0,0,3.9375,38.75,0.375,0,0,0,4.0625,8,0
00-0031418,Austin Seferian-Jenkins,2014,9,38,2,6,78,262,51,3,81,0,0,0,2.33333333333333,24.5555555555556,0.222222222222222,0,0,0,11.2571428571429,7,0
00-0031418,Austin Seferian-Jenkins,2015,7,38,2,6,78,262,51,3,81,0,0,0,3,48.2857142857143,0.571428571428571,0,0,0,3.82222222222222,9,0
00-0031418,Austin Seferian-Jenkins,2016,9,38,2,6,78,262,51,3,81,0,0,0,1.44444444444444,17.1111111111111,0.111111111111111,0,0,0,7.82307692307692,13,0
00-0031418,Austin Seferian-Jenkins,2017,13,38,2,6,78,262,51,3,81,0,0,0,3.84615384615385,27.4615384615385,0.230769230769231,0,0,0,5.2,5,0
00-0031484,Chris Manhertz,2016,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10,0,0,0,0,0.74,5,0
00-0031484,Chris Manhertz,2017,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4,3.4,0,0,0,0,1.88571428571429,7,0
00-0031484,Chris Manhertz,2018,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,7.42857142857143,0.142857142857143,0,0,0,0.7,3,0
00-0031484,Chris Manhertz,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,3.66666666666667,0,0,0,0,1.6,7,0
00-0031484,Chris Manhertz,2020,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.857142857142857,7.42857142857143,0,0,0,0,1.91,10,0
00-0031484,Chris Manhertz,2021,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.6,7.1,0.1,0.1,0,0,1.13333333333333,9,0
00-0031484,Chris Manhertz,2022,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,4.66666666666667,0,0,0,0,0.514285714285714,7,0
00-0031484,Chris Manhertz,2023,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,2.28571428571429,0,0,0,0,1.5,8,0
00-0031484,Chris Manhertz,2024,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.375,3.75,0.125,0.125,0,0,0.425,4,0
00-0031533,Randall Telfer,2016,5,198,6,22,76,250,232,13,42,0,0,0,0.4,0.8,0,0,0,0,1.65,4,0
00-0031558,Maxx Williams,2015,14,55,2,23,76,249,49,1,83,0,0,0,2.28571428571429,19.1428571428571,0.0714285714285714,0.0714285714285714,0,0,0,2,0
00-0031558,Maxx Williams,2016,2,55,2,23,76,249,49,1,83,0,0,0,0,0,0,0,0,0,2.82,10,0
00-0031558,Maxx Williams,2017,10,55,2,23,76,249,49,1,83,0.2,0.6,0,1.5,8.6,0.1,0,0,0,3.53636363636364,11,0
00-0031558,Maxx Williams,2018,11,55,2,23,76,249,49,1,83,0.272727272727273,0.727272727272727,0,1.54545454545455,13.7272727272727,0.0909090909090909,0,0,0,3.16923076923077,13,0
00-0031558,Maxx Williams,2019,13,55,2,23,76,249,49,1,83,0,0,0,1.15384615384615,15.5384615384615,0.0769230769230769,0,0,0,4.03333333333333,6,0
00-0031558,Maxx Williams,2020,6,55,2,23,76,249,49,1,83,0,0,0,1.33333333333333,17,0.166666666666667,0,0,0,8.26,5,0
00-0031558,Maxx Williams,2021,5,55,2,23,76,249,49,1,83,0,0,0,3.2,38.6,0.2,0,0,0,1.6,3,0
00-0031585,MyCole Pruitt,2015,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,9.25,0,0,0,0,1.65,2,0
00-0031585,MyCole Pruitt,2018,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.28571428571429,14.5714285714286,0.142857142857143,0,0,0,2.31666666666667,12,0
00-0031585,MyCole Pruitt,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.833333333333333,9.83333333333333,0.0833333333333333,0,0,0,4.38,5,0
00-0031585,MyCole Pruitt,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,9.8,0.4,0.2,0,0,4.85,10,0
00-0031585,MyCole Pruitt,2021,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.4,14.5,0.3,0,0,0,5.5,10,0
00-0031585,MyCole Pruitt,2022,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.6,15,0.4,0,0,0,2.6,10,0
00-0031585,MyCole Pruitt,2023,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.9,11,0.1,0,0,0,2.28571428571429,7,0
00-0031598,Nick Boyle,2015,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,17,0,0,0,0,2.6,4,0
00-0031598,Nick Boyle,2016,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,11,0,0,0,0,3.35333333333333,15,0
00-0031598,Nick Boyle,2017,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.86666666666667,13.5333333333333,0,0.0666666666666667,0,0,3.69166666666667,12,0
00-0031598,Nick Boyle,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.91666666666667,17.75,0,0,0,0,4.69375,16,0
00-0031598,Nick Boyle,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.9375,20.0625,0.125,0,0,0,4.14444444444444,9,0
00-0031598,Nick Boyle,2020,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.55555555555556,12.5555555555556,0.222222222222222,0.111111111111111,0,0,0.6,2,0
00-0031598,Nick Boyle,2021,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,0,0,0,0,0,3,0
00-0031609,A.J. Derby,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.28571428571429,22.8571428571429,0,0,0,0,5.03636363636364,11,0
00-0031609,A.J. Derby,2017,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.90909090909091,22.1818181818182,0.181818181818182,0,0,0,4.6,3,0
00-0031610,Darren Waller,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,4.5,0,0,0,0,3.05,10,0
00-0031610,Darren Waller,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.25,0,1.5,18.75,0,0,0,0,13.8125,16,0
00-0031610,Darren Waller,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.3125,0,5.625,71.5625,0.1875,0,0,0,17.4125,16,0
00-0031610,Darren Waller,2020,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.6875,74.75,0.5625,0,0,0,12.3416666666667,12,0
00-0031610,Darren Waller,2021,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.16666666666667,61.75,0.166666666666667,0,0,0,10.6,8,0
00-0031610,Darren Waller,2022,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.5,48.5,0.375,0,0,0,9.43333333333333,12,0
00-0031690,Eric Tomlinson,2016,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.9,9,0
00-0031690,Eric Tomlinson,2017,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.888888888888889,13.4444444444444,0.111111111111111,0,0,0,1.26666666666667,12,0
00-0031690,Eric Tomlinson,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,6,0,0,0,0,0.55,2,0
00-0031690,Eric Tomlinson,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,0.5,0,0,0,0,0,2,0
00-0031690,Eric Tomlinson,2020,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.242857142857143,7,0
00-0031690,Eric Tomlinson,2021,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.142857142857143,1,0,0,0,0,3.21111111111111,9,0
00-0031744,Matt LaCosse,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4.23076923076923,13,0
00-0031744,Matt LaCosse,2018,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.84615384615385,19.2307692307692,0.0769230769230769,0,0,0,4.0125,8,0
00-0031884,Gabe Holmes,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0
00-0031922,Khari Lee,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,1.75,0,0.25,0,0,0,1,0
00-0031951,James O'Shaughnessy,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,14.5,0,0,0,0,0.146153846153846,13,0
00-0031951,James O'Shaughnessy,2016,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.153846153846154,-0.0769230769230769,0,0,0,0,2.17777777777778,18,0
00-0031951,James O'Shaughnessy,2017,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.888888888888889,9.55555555555556,0.0555555555555556,0,0,0,3.24285714285714,14,0
00-0031951,James O'Shaughnessy,2018,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.71428571428571,15.2857142857143,0,0.0714285714285714,0,0,8.26,5,0
00-0031951,James O'Shaughnessy,2019,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.8,30.6,0.4,0,0,0,3.61333333333333,15,0
00-0031951,James O'Shaughnessy,2020,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.86666666666667,17.4666666666667,0,0,0,0,7.2,7,0
00-0032004,Will Tye,2015,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.23076923076923,35.6923076923077,0.230769230769231,0,0,0,6.12352941176471,17,0
00-0032004,Will Tye,2016,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.05882352941176,27.1176470588235,0.0588235294117647,0,0,0,3.9,2,0
00-0032062,Blake Bell,2015,9,117,4,18,78,252,191,12,48,0,0,0,1.66666666666667,20.6666666666667,0,0,0,0,1.5625,8,0
00-0032062,Blake Bell,2016,8,117,4,18,78,252,191,12,48,0,0,0,0.5,10.625,0,0,0,0,2.3,3,0
00-0032062,Blake Bell,2017,3,117,4,18,78,252,191,12,48,0,0,0,1,6.33333333333333,0,0,0,0,1.8375,8,0
00-0032062,Blake Bell,2018,8,117,4,18,78,252,191,12,48,0,0,0,1,8.375,0,0,0,0,1.63125,16,0
00-0032062,Blake Bell,2019,16,117,4,18,78,252,191,12,48,0,0,0,0.6875,5.6875,0.0625,0,0,0,2.01818181818182,11,0
00-0032062,Blake Bell,2020,11,117,4,18,78,252,191,12,48,0.0909090909090909,0.181818181818182,0,1,10,0,0,0,0,1.66666666666667,12,0
00-0032062,Blake Bell,2021,12,117,4,18,78,252,191,12,48,0.333333333333333,0.833333333333333,0,0.833333333333333,7.5,0,0,0,0,3.8,3,0
